timestamp,symbol,price,sp500,cac40,nikkei
2023-03-06,META,184.89999389648438,4048.419921875,7373.2099609375,28237.779296875
2023-03-07,META,184.50999450683594,3986.3701171875,7339.27001953125,28309.16015625
2023-03-08,META,184.97000122070312,3992.010009765625,7324.759765625,28444.189453125
2023-03-09,META,181.69000244140625,3918.320068359375,7315.8798828125,28623.150390625
2023-03-10,META,179.50999450683594,3861.590087890625,7220.669921875,28143.970703125
2023-03-13,META,180.89999389648438,3855.760009765625,7011.5,27832.9609375
2023-03-14,META,194.02000427246094,3919.2900390625,7141.56982421875,27222.0390625
2023-03-15,META,197.75,3891.929931640625,6885.7099609375,27229.48046875
2023-03-16,META,204.92999267578125,3960.280029296875,7025.72021484375,27010.609375
2023-03-17,META,195.61000061035156,3916.639892578125,6925.39990234375,27333.7890625
2023-03-20,META,197.80999755859375,3951.570068359375,7013.14013671875,26945.669921875
2023-03-21,META,202.16000366210938,4002.8701171875,7112.91015625,nan
2023-03-22,META,199.80999755859375,3936.969970703125,7131.1201171875,27466.609375
2023-03-23,META,204.27999877929688,3948.719970703125,7139.25,27419.609375
2023-03-24,META,206.00999450683594,3970.989990234375,7015.10009765625,27385.25
2023-03-27,META,202.83999633789062,3977.530029296875,7078.27001953125,27476.869140625
2023-03-28,META,200.67999267578125,3971.27001953125,7088.33984375,27518.25
2023-03-29,META,205.35000610351562,4027.81005859375,7186.990234375,27883.779296875
2023-03-30,META,207.83999633789062,4050.830078125,7263.3701171875,27782.9296875
2023-03-31,META,211.94000244140625,4109.31005859375,7322.39013671875,28041.48046875
2023-04-03,META,213.07000732421875,4124.509765625,7345.9599609375,28188.150390625
2023-04-04,META,214.72000122070312,4100.60009765625,7344.9599609375,28287.419921875
2023-04-05,META,211.47999572753906,4090.3798828125,7316.2998046875,27813.259765625
2023-04-06,META,216.10000610351562,4105.02001953125,7324.75,27472.630859375
2023-04-07,META,nan,nan,nan,27518.310546875
2023-04-10,META,214.75,4109.10986328125,nan,27633.66015625
2023-04-11,META,213.85000610351562,4108.93994140625,7390.27978515625,27923.369140625
2023-04-12,META,214.0,4091.949951171875,7396.93994140625,28082.69921875
2023-04-13,META,220.35000610351562,4146.22021484375,7480.830078125,28156.970703125
2023-04-14,META,221.49000549316406,4137.64013671875,7519.60986328125,28493.470703125
2023-04-17,META,218.86000061035156,4151.31982421875,7498.18017578125,28514.779296875
2023-04-18,META,217.88999938964844,4154.8701171875,7533.6298828125,28658.830078125
2023-04-19,META,215.6999969482422,4154.52001953125,7549.43994140625,28606.759765625
2023-04-20,META,213.07000732421875,4129.7900390625,7538.7099609375,28657.5703125
2023-04-21,META,212.88999938964844,4133.52001953125,7577.0,28564.369140625
2023-04-24,META,212.7899932861328,4137.0400390625,7573.85986328125,28593.51953125
2023-04-25,META,207.5500030517578,4071.6298828125,7531.60986328125,28620.0703125
2023-04-26,META,209.39999389648438,4055.989990234375,7466.66015625,28416.470703125
2023-04-27,META,238.55999755859375,4135.35009765625,7483.83984375,28457.6796875
2023-04-28,META,240.32000732421875,4169.47998046875,7491.5,28856.439453125
2023-05-01,META,243.17999267578125,4167.8701171875,nan,29123.1796875
